multiclass_bard_does_not_gain_total_records	tests/fixtures/rules_core/pf1_human_bard_level10_sd13_deterministic_input.txt	class_level=class:bard:10	class_level=class:bard:10\nclass_level=class:fighter:1
multiclass_bard_does_not_gain_versatile_performance_records	tests/fixtures/rules_core/pf1_human_bard_level10_sd13_three_versatile_performances_deterministic_input.txt	class_level=class:bard:10	class_level=class:bard:10\nclass_level=class:fighter:1
multiclass_monk_does_not_gain_slot_3_or_4_recognition	tests/fixtures/rules_core/pf1_human_monk_level10_sd13_four_bonus_feats_deterministic_input.txt	class_level=class:monk:10	class_level=class:monk:10\nclass_level=class:fighter:1
multiclass_monk_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_monk_level1_sd13_deterministic_input.txt	class_level=class:monk:1	class_level=class:monk:1\nclass_level=class:fighter:1
multiclass_monk_does_not_gain_slot_2_recognition	tests/fixtures/rules_core/pf1_human_monk_level2_sd13_second_bonus_feat_deterministic_input.txt	class_level=class:monk:2	class_level=class:monk:2\nclass_level=class:fighter:1
multiclass_paladin_does_not_gain_bonus_records	tests/fixtures/rules_core/pf1_human_paladin_level10_sd13_deterministic_input.txt	class_level=class:paladin:10	class_level=class:paladin:10\nclass_level=class:fighter:1
multiclass_paladin_does_not_gain_mercy_slot_records	tests/fixtures/rules_core/pf1_human_paladin_level10_sd13_three_mercies_deterministic_input.txt	class_level=class:paladin:10	class_level=class:paladin:10\nclass_level=class:fighter:1
multiclass_paladin_does_not_gain_spell_level_access	tests/fixtures/rules_core/pf1_human_paladin_level10_sd13_deterministic_input.txt	class_level=class:paladin:10	class_level=class:paladin:10\nclass_level=class:fighter:1
multiclass_paladin_does_not_gain_dc_records	tests/fixtures/rules_core/pf1_human_paladin_level10_sd13_deterministic_input.txt	class_level=class:paladin:10	class_level=class:paladin:10\nclass_level=class:fighter:1
multiclass_paladin_does_not_gain_per_day_records	tests/fixtures/rules_core/pf1_human_paladin_level10_sd13_deterministic_input.txt	class_level=class:paladin:10	class_level=class:paladin:10\nclass_level=class:fighter:1
multiclass_paladin_does_not_gain_total_records	tests/fixtures/rules_core/pf1_human_paladin_level10_sd13_deterministic_input.txt	class_level=class:paladin:10	class_level=class:paladin:10\nclass_level=class:fighter:1
multiclass_barbarian_level10_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_barbarian_level10_sd13_deterministic_input.txt	class_level=class:barbarian:10	class_level=class:barbarian:10\nclass_level=class:fighter:1
multiclass_barbarian_level9_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_barbarian_level9_sd13_deterministic_input.txt	class_level=class:barbarian:9	class_level=class:barbarian:9\nclass_level=class:fighter:1
multiclass_bard_level10_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_bard_level10_sd13_deterministic_input.txt	class_level=class:bard:10	class_level=class:bard:10\nclass_level=class:fighter:1
multiclass_druid_level10_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level10_sd13_deterministic_input.txt	class_level=class:druid:10	class_level=class:druid:10\nclass_level=class:fighter:1
multiclass_druid_level2_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level2_sd13_deterministic_input.txt	class_level=class:druid:2	class_level=class:druid:2\nclass_level=class:fighter:1
multiclass_druid_level3_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level3_sd13_deterministic_input.txt	class_level=class:druid:3	class_level=class:druid:3\nclass_level=class:fighter:1
multiclass_druid_level4_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level4_sd13_deterministic_input.txt	class_level=class:druid:4	class_level=class:druid:4\nclass_level=class:fighter:1
multiclass_druid_level5_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level5_sd13_deterministic_input.txt	class_level=class:druid:5	class_level=class:druid:5\nclass_level=class:fighter:1
multiclass_druid_level6_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level6_sd13_deterministic_input.txt	class_level=class:druid:6	class_level=class:druid:6\nclass_level=class:fighter:1
multiclass_druid_level7_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level7_sd13_deterministic_input.txt	class_level=class:druid:7	class_level=class:druid:7\nclass_level=class:fighter:1
multiclass_druid_level8_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level8_sd13_deterministic_input.txt	class_level=class:druid:8	class_level=class:druid:8\nclass_level=class:fighter:1
multiclass_druid_level9_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level9_sd13_deterministic_input.txt	class_level=class:druid:9	class_level=class:druid:9\nclass_level=class:fighter:1
multiclass_ranger_level10_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_ranger_level10_sd13_deterministic_input.txt	class_level=class:ranger:10	class_level=class:ranger:10\nclass_level=class:fighter:1
multiclass_ranger_level9_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_ranger_level9_sd13_deterministic_input.txt	class_level=class:ranger:9	class_level=class:ranger:9\nclass_level=class:fighter:1
multiclass_rogue_level10_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_rogue_level10_sd13_deterministic_input.txt	class_level=class:rogue:10	class_level=class:rogue:10\nclass_level=class:fighter:1
multiclass_rogue_level9_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_rogue_level9_sd13_deterministic_input.txt	class_level=class:rogue:9	class_level=class:rogue:9\nclass_level=class:fighter:1
multiclass_ranger_does_not_gain_bonus_records	tests/fixtures/rules_core/pf1_human_ranger_level10_sd13_deterministic_input.txt	class_level=class:ranger:10	class_level=class:ranger:10\nclass_level=class:fighter:1
multiclass_ranger_does_not_gain_second_favored_terrain_recognition	tests/fixtures/rules_core/pf1_human_ranger_level8_sd13_second_favored_terrain_deterministic_input.txt	class_level=class:ranger:8	class_level=class:ranger:8\nclass_level=class:fighter:1
multiclass_ranger_does_not_gain_partial_caster_records	tests/fixtures/rules_core/pf1_human_ranger_level10_sd13_deterministic_input.txt	class_level=class:ranger:10	class_level=class:ranger:10\nclass_level=class:fighter:1
multiclass_ranger_does_not_gain_dc_records	tests/fixtures/rules_core/pf1_human_ranger_level10_sd13_deterministic_input.txt	class_level=class:ranger:10	class_level=class:ranger:10\nclass_level=class:fighter:1
multiclass_ranger_does_not_gain_per_day_records	tests/fixtures/rules_core/pf1_human_ranger_level10_sd13_deterministic_input.txt	class_level=class:ranger:10	class_level=class:ranger:10\nclass_level=class:fighter:1
multiclass_ranger_does_not_gain_third_favored_enemy_recognition	tests/fixtures/rules_core/pf1_human_ranger_level10_sd13_third_favored_enemy_deterministic_input.txt	class_level=class:ranger:10	class_level=class:ranger:10\nclass_level=class:fighter:1
multiclass_ranger_does_not_gain_total_records	tests/fixtures/rules_core/pf1_human_ranger_level10_sd13_deterministic_input.txt	class_level=class:ranger:10	class_level=class:ranger:10\nclass_level=class:fighter:1
multiclass_rogue_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_rogue_level1_sd13_deterministic_input.txt	class_level=class:rogue:1	class_level=class:rogue:1\nclass_level=class:fighter:1
multiclass_rogue_does_not_gain_slot_2_recognition	tests/fixtures/rules_core/pf1_human_rogue_level4_sd13_second_talent_deterministic_input.txt	class_level=class:rogue:4	class_level=class:rogue:4\nclass_level=class:fighter:1
multiclass_rogue_does_not_gain_talent_recognition	tests/fixtures/rules_core/pf1_human_rogue_level2_sd13_talent_choice_deterministic_input.txt	class_level=class:rogue:2	class_level=class:rogue:2\nclass_level=class:fighter:1
multiclass_rogue_does_not_gain_talent_slot_records	tests/fixtures/rules_core/pf1_human_rogue_level10_sd13_five_talents_deterministic_input.txt	class_level=class:rogue:10	class_level=class:rogue:10\nclass_level=class:fighter:1
multiclass_sorcerer_does_not_gain_bonus_records	tests/fixtures/rules_core/pf1_human_sorcerer_level10_sd13_deterministic_input.txt	class_level=class:sorcerer:10	class_level=class:sorcerer:10\nclass_level=class:fighter:1
multiclass_sorcerer_does_not_gain_spell_level_access	tests/fixtures/rules_core/pf1_human_sorcerer_level10_sd13_deterministic_input.txt	class_level=class:sorcerer:10	class_level=class:sorcerer:10\nclass_level=class:fighter:1
multiclass_sorcerer_does_not_gain_dc_records	tests/fixtures/rules_core/pf1_human_sorcerer_level10_sd13_deterministic_input.txt	class_level=class:sorcerer:10	class_level=class:sorcerer:10\nclass_level=class:fighter:1
multiclass_sorcerer_does_not_gain_known_records	tests/fixtures/rules_core/pf1_human_sorcerer_level10_sd13_deterministic_input.txt	class_level=class:sorcerer:10	class_level=class:sorcerer:10\nclass_level=class:fighter:1
multiclass_sorcerer_does_not_gain_per_day_records	tests/fixtures/rules_core/pf1_human_sorcerer_level10_sd13_deterministic_input.txt	class_level=class:sorcerer:10	class_level=class:sorcerer:10\nclass_level=class:fighter:1
multiclass_sorcerer_does_not_gain_total_records	tests/fixtures/rules_core/pf1_human_sorcerer_level10_sd13_deterministic_input.txt	class_level=class:sorcerer:10	class_level=class:sorcerer:10\nclass_level=class:fighter:1
multiclass_barbarian_level11_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_barbarian_level11_sd18_greater_rage_deterministic_input.txt	class_level=class:barbarian:11	class_level=class:barbarian:11\nclass_level=class:fighter:1
multiclass_monk_level11_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_monk_level11_sd18_diamond_body_deterministic_input.txt	class_level=class:monk:11	class_level=class:monk:11\nclass_level=class:fighter:1
multiclass_paladin_level11_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_paladin_level11_sd18_aura_of_justice_deterministic_input.txt	class_level=class:paladin:11	class_level=class:paladin:11\nclass_level=class:fighter:1
multiclass_ranger_level11_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_ranger_level11_sd18_quarry_deterministic_input.txt	class_level=class:ranger:11	class_level=class:ranger:11\nclass_level=class:fighter:1
multiclass_ranger_level16_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_ranger_level16_sd18_improved_evasion_deterministic_input.txt	class_level=class:ranger:16	class_level=class:ranger:16\nclass_level=class:fighter:1
multiclass_ranger_level17_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_ranger_level17_sd18_hide_in_plain_sight_deterministic_input.txt	class_level=class:ranger:17	class_level=class:ranger:17\nclass_level=class:fighter:1
multiclass_rogue_level11_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_rogue_level11_sd18_sneak_attack_deterministic_input.txt	class_level=class:rogue:11	class_level=class:rogue:11\nclass_level=class:fighter:1
multiclass_druid_level11_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level11_sd18_widening_deterministic_input.txt	class_level=class:druid:11	class_level=class:druid:11\nclass_level=class:fighter:1
multiclass_druid_level12_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level12_sd18_widening_deterministic_input.txt	class_level=class:druid:12	class_level=class:druid:12\nclass_level=class:fighter:1
multiclass_druid_level13_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level13_sd18_widening_deterministic_input.txt	class_level=class:druid:13	class_level=class:druid:13\nclass_level=class:fighter:1
multiclass_druid_level14_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level14_sd18_widening_deterministic_input.txt	class_level=class:druid:14	class_level=class:druid:14\nclass_level=class:fighter:1
multiclass_druid_level15_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level15_sd18_widening_deterministic_input.txt	class_level=class:druid:15	class_level=class:druid:15\nclass_level=class:fighter:1
multiclass_druid_level20_is_not_promoted_by_this_slice	tests/fixtures/rules_core/pf1_human_druid_level20_v06_widening_deterministic_input.txt	class_level=class:druid:20	class_level=class:druid:20\nclass_level=class:fighter:1
